Hashcode,Player,Age,Team,WAR,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,GIDP,HBP,SH,SF,Pos,MLS,Salary,League,Teams,Leagues,Season,Total_OB,Total_Outs,E,Game_Fatigue_Factor,Condition,Status,Injured Days,City,Mascot,AVG
499673,Bryan de Geus,25,SHR,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,0,1,0,0,0,['C'],0.105,747500.0,NBL,['SHR'],['NBL'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
213768,Brett Bogaerts,38,GRA,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,0,8,0,0,0,['1B'],10.0,19500000.0,ACB,['GRA'],['ACB'],2025,0,0,0,0,100,Active,0,Grayslake,Spider monkey,0
964050,Edwin Hudson,29,POR,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0,0,0,2,0,0,0,"['1B,3B,2B,LF,P']",1.035,740000.0,NBL,['POR'],['NBL'],2025,0,0,0,0,100,Active,0,Portsmouth,Penguin,0
825284,Erik Cruz,27,TUS,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0,0,0,1,0,0,0,"['RF,LF,1B']",0.0,740000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
154955,Carmen Rodríguez,25,NEW,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,0,4,0,0,0,['SS'],0.0,740000.0,ACB,['NEW'],['ACB'],2025,0,0,0,0,100,Active,0,Newport News,Raccoon,0
932159,Nick Stone,34,WAT,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0,0,3,0,0,0,"['1B', '1B,LF']",6.053,1750000.0,ACB,['WAT'],['ACB'],2025,0,0,0,0,100,Active,0,Waterloo,Caribou,0
551754,Martín De Los Santos,24,WAT,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,6,0,0,0,['2B'],0.094,742000.0,ACB,['WAT'],['ACB'],2025,0,0,0,0,100,Active,0,Waterloo,Caribou,0
914603,Valente Neely,28,SOU,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,0,3,0,0,0,"['C,3B']",0.0,740000.0,NBL,['SOU'],['NBL'],2025,0,0,0,0,100,Active,0,South Lyon,Toad,0
316032,Tanner Buchanan,26,MCH,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,0,0,0,0,0,0,"['LF,RF']",0.018,740000.0,ACB,['MCH'],['ACB'],2025,0,0,0,0,100,Active,0,McHenry,Asp,0
737788,Bryce McCray,30,VIS,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.343,0,0,0,5,0,0,0,"['RF,CF,LF']",1.082,740000.0,NBL,['VIS'],['NBL'],2025,0,0,0,0,100,Active,0,Visalia,Elephant seal,0
895583,Héctor Rodón,26,TUS,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0,0,0,2,0,0,0,"['2B,SS,3B']",0.133,740000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
652508,Taylor Muñoz,27,GAS,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0,0,0,2,0,0,0,"['LF,RF,CF']",0.118,748500.0,ACB,['GAS'],['ACB'],2025,0,0,0,0,100,Active,0,Gastonia,Slug,0
335218,Blake Cousins,29,SEB,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,0,0,0,0,0,"['1B,RF']",1.0,745000.0,ACB,['SEB'],['ACB'],2025,0,0,0,0,100,Active,0,Sebastian,Cod,0
674885,Gustavo Zuñiga,28,YON,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,0,0,2,0,0,0,['3B'],4.098,5000000.0,ACB,['YON'],['ACB'],2025,0,0,0,0,100,Active,0,Yonkers,Guinea pig,0
899379,Edward Koenig,29,COR,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.187,0,0,0,0,0,0,0,"['RF,LF']",1.065,740000.0,NBL,['COR'],['NBL'],2025,0,0,0,0,100,Active,0,Corpus Christi,Ermine,0
740347,Adam Valdez,29,BET,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0,0,2,0,0,0,"['RF,CF,LF']",0.054,740000.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
214414,Alexander Baddoo,26,SAI,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0,0,0,0,0,0,['1B'],0.0,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
1012421,Justin Pache,29,LAS,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,0,0,1,0,0,0,"['3B,2B,SS,RF,LF']",0.14,746000.0,NBL,['LAS'],['NBL'],2025,0,0,0,0,100,Active,0,Las Vegas,list,0
768799,Spencer Smith,32,WAT,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,0,0,2,0,0,0,['SS'],8.0,22500000.0,ACB,['WAT'],['ACB'],2025,0,0,0,0,100,Active,0,Waterloo,Caribou,0
795225,LaMonte Iglesias,26,SEB,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,"['SS,3B,2B']",1.094,745000.0,ACB,['SEB'],['ACB'],2025,0,0,0,0,100,Active,0,Sebastian,Cod,0
621557,Triston Jax,27,TEM,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0,0,0,1,0,0,0,"['3B,1B,2B']",0.0,740000.0,NBL,['TEM'],['NBL'],2025,0,0,0,0,100,Active,0,Tempe,Steelhead trout,0
120271,Eddy Miller,25,SOU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,0,0,8,0,0,0,['CF'],1.132,769500.0,NBL,['SOU'],['NBL'],2025,0,0,0,0,100,Active,0,South Lyon,Toad,0
889484,Austin Nicolas,23,SEB,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,5,0,0,0,['SS'],0.0,740000.0,ACB,['SEB'],['ACB'],2025,0,0,0,0,100,Active,0,Sebastian,Cod,0
736874,José Reid-Foley,33,GRA,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.259,0,0,0,1,0,0,0,"['RF,LF']",0.0,740000.0,ACB,['GRA'],['ACB'],2025,0,0,0,0,100,Active,0,Grayslake,Spider monkey,0
196714,Bailey Green,27,COR,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,0,0,0,0,"['2B,3B,SS']",0.0,740000.0,NBL,['COR'],['NBL'],2025,0,0,0,0,100,Active,0,Corpus Christi,Ermine,0
780101,Luisangel Martin,30,POR,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0,0,2,0,0,0,"['LF,3B,2B,RF,1B,P,CF']",0.02,740000.0,NBL,['POR'],['NBL'],2025,0,0,0,0,100,Active,0,Portsmouth,Penguin,0
540611,Jake Muller,34,SOU,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0,0,0,0,0,0,0,"['C,P']",9.047,3250000.0,NBL,['SOU'],['NBL'],2025,0,0,0,0,100,Active,0,South Lyon,Toad,0
1034587,Bryse Fairbanks,37,LAS,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0,0,5,0,0,0,['C'],11.083,6000000.0,NBL,['LAS'],['NBL'],2025,0,0,0,0,100,Active,0,Las Vegas,list,0
379351,Jacob Palacios,28,BET,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,0,3,0,0,0,['C'],0.0,740000.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
827263,Chris Teng,26,SHR,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0,0,1,0,0,0,"['2B,SS']",0.002,745000.0,NBL,['SHR'],['NBL'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
885058,Xzavion Sears,32,SAI,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0,0,0,5,0,0,0,"['3B,1B,P']",7.066,875000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
485852,Mickey Winn,24,NEW,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,0,0,3,0,0,0,"['3B,2B']",0.0,740000.0,ACB,['NEW'],['ACB'],2025,0,0,0,0,100,Active,0,Newport News,Raccoon,0
425383,Will Rocker,28,LAS,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0,0,0,4,0,0,0,"['3B,2B']",3.163,1810000.0,NBL,['LAS'],['NBL'],2025,0,0,0,0,100,Active,0,Las Vegas,list,0
1021185,Joey Darvish,30,WAT,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,2,0,0,0,"['1B,3B,RF']",2.115,760000.0,ACB,['WAT'],['ACB'],2025,0,0,0,0,100,Active,0,Waterloo,Caribou,0
839789,Keegan Holmes,30,JOL,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,0,4,0,0,0,"['C,P']",4.021,1825000.0,ACB,['JOL'],['ACB'],2025,0,0,0,0,100,Active,0,Joliet,list,0
954516,Ben Kelly,28,GRA,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0,0,0,1,0,0,0,"['RF,LF']",0.056,740000.0,ACB,['GRA'],['ACB'],2025,0,0,0,0,100,Active,0,Grayslake,Spider monkey,0
730378,Anthony Meadows,30,SAN,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0,0,0,4,0,0,0,"['LF,RF,CF']",0.112,740000.0,ACB,['SAN'],['ACB'],2025,0,0,0,0,100,Active,0,Santa Rosa,Coyote,0
758904,Kody Lewis,27,BET,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,0,0,2,0,0,0,"['RF,LF']",0.0,740000.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
979458,Ryan Rasmussen,30,RIV,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0,0,0,0,0,0,"['3B,SS,2B', '2B,3B', '3B,2B,SS']",1.086,747300.0,NBL,['RIV'],['NBL'],2025,0,0,0,0,100,Active,0,Riverside,Fancy rat,0
568331,Tanner Mayo,25,SOU,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0,0,0,2,0,0,0,['C'],0.0,740000.0,NBL,['SOU'],['NBL'],2025,0,0,0,0,100,Active,0,South Lyon,Toad,0
270939,Landon Nelson,26,NEW,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,0,7,0,0,0,['C'],0.0,740000.0,ACB,['NEW'],['ACB'],2025,0,0,0,0,100,Active,0,Newport News,Raccoon,0
476476,Scott O'Brien,27,YON,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,0,0,2,0,0,0,"['SS,2B,P,3B']",0.0,740000.0,ACB,['YON'],['ACB'],2025,0,0,0,0,100,Active,0,Yonkers,Guinea pig,0
327671,David Chapman,27,WAT,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0,0,0,4,0,0,0,"['2B,SS,3B,1B']",0.0,740000.0,ACB,['WAT'],['ACB'],2025,0,0,0,0,100,Active,0,Waterloo,Caribou,0
418510,Adrián Estévez,26,SAN,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0,0,0,3,0,0,0,"['2B,1B']",0.0,740000.0,ACB,['SAN'],['ACB'],2025,0,0,0,0,100,Active,0,Santa Rosa,Coyote,0
531295,Michael Peralta,26,NEW,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,0,0,0,0,0,"['LF,CF,RF']",2.119,1550000.0,ACB,['NEW'],['ACB'],2025,0,0,0,0,100,Active,0,Newport News,Raccoon,0
392617,Spencer Mayza,25,SHR,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,0,0,2,0,0,0,"['CF,RF,2B']",1.013,755000.0,NBL,['SHR'],['NBL'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
159174,Miguel Lively,23,TUS,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0,0,1,0,0,0,"['2B,SS']",0.018,740000.0,NBL,['TUS'],['NBL'],2025,0,0,0,0,100,Active,0,Tuscaloosa,Fowl,0
261132,Tayler Peterson,38,HEN,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,0,"['SS,3B,P']",12.094,2000000.0,NBL,['HEN'],['NBL'],2025,0,0,0,0,100,Active,0,Henderson,Sperm whale,0
595438,Jason Curry,29,MON,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0,0,0,3,0,0,0,"['LF,CF,RF']",1.097,745700.0,NBL,['MON'],['NBL'],2025,0,0,0,0,100,Active,0,Montgomery,Pigeon,0
783868,Drew Robles,26,HEN,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0,0,0,7,0,0,0,"['3B,2B,LF']",0.07,740000.0,NBL,['HEN'],['NBL'],2025,0,0,0,0,100,Active,0,Henderson,Sperm whale,0
899259,Ryan López,32,SAN,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,0,4,0,0,0,[],5.138,2000000.0,ACB,['SAN'],['ACB'],2025,0,0,0,0,100,Active,0,Santa Rosa,Coyote,0
369710,Pierce López,24,VIS,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,1,0,0,0,"['SS,2B']",0.0,740000.0,NBL,['VIS'],['NBL'],2025,0,0,0,0,100,Active,0,Visalia,Elephant seal,0
16791,Sean Ozuna,29,SHR,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,0,0,5,0,0,0,"['RF,LF,CF']",0.0,740000.0,NBL,['SHR'],['NBL'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
559038,Iván Stanek,29,NEW,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0,0,0,1,0,0,0,"['1B,RF']",0.0,740000.0,ACB,['NEW'],['ACB'],2025,0,0,0,0,100,Active,0,Newport News,Raccoon,0
163180,Tyler Cabrera,35,SHR,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0,0,0,4,0,0,0,"['3B,2B,LF']",4.168,3625000.0,ACB,['SHR'],['ACB'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
1001520,Mike Rodríguez,27,SAI,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,4,0,0,0,"['3B,LF']",0.0,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
783379,Valente Pop,29,MON,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,0,0,2,0,0,0,"['RF,LF,CF']",0.0,740000.0,NBL,['MON'],['NBL'],2025,0,0,0,0,100,Active,0,Montgomery,Pigeon,0
166667,Jacob Oller,25,YON,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,0,0,1,0,0,0,['2B'],0.0,740000.0,ACB,['YON'],['ACB'],2025,0,0,0,0,100,Active,0,Yonkers,Guinea pig,0
564890,Rhys Schwellenbach,32,SAI,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,0,6,0,0,0,"['2B,SS,RF']",0.0,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
614689,Kevin Brieske,30,SAN,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0,0,1,0,0,0,['C'],1.012,751000.0,ACB,['SAN'],['ACB'],2025,0,0,0,0,100,Active,0,Santa Rosa,Coyote,0
67764,Davis Candelario,32,TEM,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0,0,0,1,0,0,0,['C'],0.0,740000.0,NBL,['TEM'],['NBL'],2025,0,0,0,0,100,Active,0,Tempe,Steelhead trout,0
318165,Sean Hartlieb,33,WES,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0,0,3,0,0,0,['C'],7.089,7000000.0,NBL,['WES'],['NBL'],2025,0,0,0,0,100,Active,0,Westminster,Gila monster,0
875208,Freddy Valdéz,27,BOS,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,0,1,0,0,0,"['LF,RF']",0.0,740000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
900554,Ramón Wisdom,22,SHR,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0,0,0,0,0,0,0,"['LF,CF']",0.031,745800.0,ACB,['SHR'],['ACB'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
41097,Vaughn Stewart,29,COR,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0,3,0,0,0,"['2B,3B,SS']",1.111,745000.0,NBL,['COR'],['NBL'],2025,0,0,0,0,100,Active,0,Corpus Christi,Ermine,0
528913,Seby Cruz,23,SAN,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,1,0,0,0,"['LF,CF', 'CF']",0.0,740000.0,ACB,['SAN'],['ACB'],2025,0,0,0,0,100,Active,0,Santa Rosa,Coyote,0
792153,Phil Harper,25,GRA,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0,0,0,3,0,0,0,"['1B,3B']",0.0,740000.0,ACB,['GRA'],['ACB'],2025,0,0,0,0,100,Active,0,Grayslake,Spider monkey,0
379813,Junior Wisdom,41,CHE,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,0,0,2,0,0,0,['1B'],0.0,740000.0,ACB,['CHE'],['ACB'],2025,0,0,0,0,100,Active,0,Chesapeake,Squirrel,0
541999,Darren Trout,27,NEW,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,0,4,0,0,0,"['SS,3B,LF,CF']",0.051,740000.0,ACB,['NEW'],['ACB'],2025,0,0,0,0,100,Active,0,Newport News,Raccoon,0
838967,TJ Slaten,26,SEB,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,"['LF,CF']",1.029,745000.0,ACB,['SEB'],['ACB'],2025,0,0,0,0,100,Active,0,Sebastian,Cod,0
351221,Calvin Joyce,31,WES,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,"['3B,2B,1B,SS,P']",2.043,764000.0,NBL,['WES'],['NBL'],2025,0,0,0,0,100,Active,0,Westminster,Gila monster,0
223222,Ryan Irvin,35,SAI,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,1,0,0,0,"['RF,LF,CF,P']",10.041,9785714.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
69651,Dane Kiner-Falefa,31,POR,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0,0,2,0,0,0,"['LF,RF']",0.0,740000.0,NBL,['POR'],['NBL'],2025,0,0,0,0,100,Active,0,Portsmouth,Penguin,0
472994,Bryan Tromp,32,BOS,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,2,0,0,0,['1B'],0.0,740000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
797412,Thyago Woods Richardson,27,VIS,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,2,0,0,0,['C'],0.035,740000.0,NBL,['VIS'],['NBL'],2025,0,0,0,0,100,Active,0,Visalia,Elephant seal,0
903799,Kenta Detmers,31,JOL,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0,0,0,4,0,0,0,['1B'],3.114,1250000.0,ACB,['JOL'],['ACB'],2025,0,0,0,0,100,Active,0,Joliet,list,0
111276,Davis Lucas,23,SAI,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,0,4,0,0,0,"['2B,SS']",0.031,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
377396,Jesús A. Ferrer,29,BET,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,0,0,2,0,0,0,"['RF,1B,LF,P,3B']",0.131,740000.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
790890,Garrett Rivas,24,TEM,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,0,0,0,0,0,['1B'],0.0,740000.0,NBL,['TEM'],['NBL'],2025,0,0,0,0,100,Active,0,Tempe,Steelhead trout,0
355945,Ryan Martinez,30,MON,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,0,6,0,0,0,['SS'],0.0,740000.0,NBL,['MON'],['NBL'],2025,0,0,0,0,100,Active,0,Montgomery,Pigeon,0
555466,Jacob Friedl,25,MON,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0,0,0,2,0,0,0,"['3B,2B']",1.021,744400.0,NBL,['MON'],['NBL'],2025,0,0,0,0,100,Active,0,Montgomery,Pigeon,0
145521,Jeff Crawford,28,SAI,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,"['3B,LF,P']",0.0,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
184227,Jacob Fedde,26,POR,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0,0,0,1,0,0,0,['C'],1.075,750000.0,NBL,['POR'],['NBL'],2025,0,0,0,0,100,Active,0,Portsmouth,Penguin,0
127081,Andrés Vázquez,30,RIV,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,2,0,0,0,['C'],0.0,740000.0,NBL,['RIV'],['NBL'],2025,0,0,0,0,100,Active,0,Riverside,Fancy rat,0
177062,Pete Logue,23,COR,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,0,4,0,0,0,['C'],0.0,740000.0,NBL,['COR'],['NBL'],2025,0,0,0,0,100,Active,0,Corpus Christi,Ermine,0
458141,Joe Moore,23,HEN,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,0,2,0,0,0,"['2B,SS,3B']",0.0,740000.0,NBL,['HEN'],['NBL'],2025,0,0,0,0,100,Active,0,Henderson,Sperm whale,0
194779,Mike Cameron,28,RIV,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,0,0,3,0,0,0,"['2B,3B,LF,P,SS']",0.0,740000.0,NBL,['RIV'],['NBL'],2025,0,0,0,0,100,Active,0,Riverside,Fancy rat,0
855700,George Trevino,34,BET,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,6,0,0,0,['RF'],10.167,12000000.0,NBL,['BET'],['NBL'],2025,0,0,0,0,100,Active,0,Bethlehem,Rabbit,0
754484,Bryce Miller,24,BOS,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0,0,0,4,0,0,0,"['RF,LF,CF']",0.0,740000.0,NBL,['BOS'],['NBL'],2025,0,0,0,0,100,Active,0,Boston,Common household pests,0
721989,Marcus Wingenter,27,PAL,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,0,5,0,0,0,['1B'],0.0,740000.0,ACB,['PAL'],['ACB'],2025,0,0,0,0,100,Active,0,Palmdale,Skink,0
31629,Sean Robertson,28,HEN,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,3,0,0,0,['1B'],0.081,740000.0,NBL,['HEN'],['NBL'],2025,0,0,0,0,100,Active,0,Henderson,Sperm whale,0
706352,Gordon Matz,26,SHR,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,0,0,0,0,0,0,"['1B,CF,RF,LF']",0.0,740000.0,NBL,['SHR'],['NBL'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
603912,Michael Smith,24,YON,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,0,6,0,0,0,['1B'],0.0,740000.0,ACB,['YON'],['ACB'],2025,0,0,0,0,100,Active,0,Yonkers,Guinea pig,0
497913,Hunter Hoo Lee,28,PAL,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,0,1,0,0,0,['C'],0.15,745100.0,ACB,['PAL'],['ACB'],2025,0,0,0,0,100,Active,0,Palmdale,Skink,0
269853,Matt Horn,26,NEW,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,0,0,2,0,0,0,"['LF,RF,CF,1B']",0.0,740000.0,ACB,['NEW'],['ACB'],2025,0,0,0,0,100,Active,0,Newport News,Raccoon,0
458171,Seth Bart,28,JOL,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,1,0,0,0,"['3B,2B,1B']",0.0,740000.0,ACB,['JOL'],['ACB'],2025,0,0,0,0,100,Active,0,Joliet,list,0
905143,Tyler Dingler,32,LAS,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0,0,0,2,0,0,0,"['3B,2B,1B,P']",0.0,740000.0,NBL,['LAS'],['NBL'],2025,0,0,0,0,100,Active,0,Las Vegas,list,0
659373,Wade Crawford,27,SAI,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0,0,0,1,0,0,0,"['RF,LF']",0.0,740000.0,ACB,['SAI'],['ACB'],2025,0,0,0,0,100,Active,0,Saint Petersburg,Platypus,0
130168,Oswald Tena,30,WAT,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,2,0,0,0,"['2B,3B,RF']",0.0,740000.0,ACB,['WAT'],['ACB'],2025,0,0,0,0,100,Active,0,Waterloo,Caribou,0
188887,Taylor Candelario,27,SHR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0,0,0,0,0,0,"['RF,LF,2B,3B']",0.077,741200.0,ACB,['SHR'],['ACB'],2025,0,0,0,0,100,Active,0,Shreveport,Moth,0
376307,Jordan Westburg,23,MCH,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0,0,1,0,0,0,"['3B,1B']",0.0,740000.0,ACB,['MCH'],['ACB'],2025,0,0,0,0,100,Active,0,McHenry,Asp,0
189765,Levi Crews,26,GRA,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,3,0,0,0,"['3B,2B']",0.0,740000.0,ACB,['GRA'],['ACB'],2025,0,0,0,0,100,Active,0,Grayslake,Spider monkey,0
1003177,Ángel Del Castillo,26,SAN,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,0,0,0,0,0,0,"['RF,LF,CF']",0.0,740000.0,ACB,['SAN'],['ACB'],2025,0,0,0,0,100,Active,0,Santa Rosa,Coyote,0
554539,Adam Keller,26,JOL,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0,0,2,0,0,0,"['2B,1B']",0.0,740000.0,ACB,['JOL'],['ACB'],2025,0,0,0,0,100,Active,0,Joliet,list,0
387247,Germán Martínez,31,YON,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0,0,4,0,0,0,['C'],2.045,756700.0,ACB,['YON'],['ACB'],2025,0,0,0,0,100,Active,0,Yonkers,Guinea pig,0
447153,Mickey Peralta,31,RIV,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0,0,0,1,0,0,0,"['RF,LF,CF,2B']",0.0,740000.0,NBL,['RIV'],['NBL'],2025,0,0,0,0,100,Active,0,Riverside,Fancy rat,0
